"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 23:51:38 GMT 2024","Fri May 31 23:51:38 GMT 2024","81","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithEmptyProject","buildConfigShouldNotBeCreatedWithEmptyProject",""
"passed","Fri May 31 23:51:33 GMT 2024","Fri May 31 23:51:33 GMT 2024","107","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldBeCreatedWithLongName","projectShouldBeCreatedWithLongName","Project Should Be Created With Long Name"
"passed","Fri May 31 23:51:40 GMT 2024","Fri May 31 23:52:30 GMT 2024","50350","UI Suite","UI Test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","authorizedUserShouldBeAbleCreateProject","authorizedUserShouldBeAbleCreateProject",""
"passed","Fri May 31 23:51:39 GMT 2024","Fri May 31 23:51:39 GMT 2024","223","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightToCreateBuildConfigToHisProject","projectAdminShouldHaveRightToCreateBuildConfigToHisProject",""
"passed","Fri May 31 23:51:35 GMT 2024","Fri May 31 23:51:35 GMT 2024","131","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldNotBeCreatedWithTheSameId","projectShouldNotBeCreatedWithTheSameId","Project Should Not Be Created With The Same ID"
"passed","Fri May 31 23:51:38 GMT 2024","Fri May 31 23:51:38 GMT 2024","176","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithTheSameId","buildConfigShouldNotBeCreatedWithTheSameId",""
"passed","Fri May 31 23:51:33 GMT 2024","Fri May 31 23:51:35 GMT 2024","1044","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldBeCreatedWithSpecialSymbolsInName","projectShouldBeCreatedWithSpecialSymbolsInName","Project Should Be Created With Special Symbols In Name"
"passed","Fri May 31 23:51:39 GMT 2024","Fri May 31 23:51:39 GMT 2024","79","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","createBuildConfigWithLongName","createBuildConfigWithLongName",""
"passed","Fri May 31 23:51:36 GMT 2024","Fri May 31 23:51:37 GMT 2024","744","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldBeCreatedWithTheSameNameInDifferentProjects","buildConfigShouldBeCreatedWithTheSameNameInDifferentProjects",""
"passed","Fri May 31 23:51:38 GMT 2024","Fri May 31 23:51:38 GMT 2024","154","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithTheSameNameInTheSameProject","buildConfigShouldNotBeCreatedWithTheSameNameInTheSameProject",""
"passed","Fri May 31 23:52:39 GMT 2024","Fri May 31 23:52:52 GMT 2024","13140","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","authorizedUserShouldBeAbleCreateProjectAndBuildConfig","authorizedUserShouldBeAbleCreateProjectAndBuildConfig",""
"passed","Fri May 31 23:51:35 GMT 2024","Fri May 31 23:51:35 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldNotBeCreatedWithEmptyId","projectShouldNotBeCreatedWithEmptyId","Project Should Not Be Created With Empty ID"
"passed","Fri May 31 23:51:40 GMT 2024","Fri May 31 23:51:40 GMT 2024","127","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightToCreateProject","systemAdminShouldHaveRightToCreateProject",""
"passed","Fri May 31 23:51:39 GMT 2024","Fri May 31 23:51:39 GMT 2024","56","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","createBuildConfigWithCorrectId","createBuildConfigWithCorrectId",""
"passed","Fri May 31 23:51:40 GMT 2024","Fri May 31 23:51:40 GMT 2024","225","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightToCreateBuildConfigToAnotherProject",""
"passed","Fri May 31 23:50:03 GMT 2024","Fri May 31 23:50:58 GMT 2024","55100","Surefire suite","Surefire test","com.example.teamcity.ui.SetUpTest","com.example.teamcity.ui.SetUpTest","startUpTest","startUpTest",""
