"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 28 21:50:05 GMT 2024","Tue May 28 21:50:05 GMT 2024","123","Surefire suite","Surefire test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithTheSameId","buildConfigShouldNotBeCreatedWithTheSameId",""
"passed","Tue May 28 21:53:16 GMT 2024","Tue May 28 21:53:22 GMT 2024","6228","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithEmptyBranch","buildConfigShouldNotBeCreatedWithEmptyBranch",""
"passed","Tue May 28 21:50:03 GMT 2024","Tue May 28 21:50:03 GMT 2024","275","Surefire suite","Surefire test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightToCreateBuildConfigToAnotherProject",""
"passed","Tue May 28 21:50:05 GMT 2024","Tue May 28 21:50:05 GMT 2024","97","Surefire suite","Surefire test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithTheSameNameInTheSameProject","buildConfigShouldNotBeCreatedWithTheSameNameInTheSameProject",""
"failed","Tue May 28 21:51:04 GMT 2024","Tue May 28 21:53:05 GMT 2024","121121","Surefire suite","Surefire test","com.example.teamcity.ui.SetUpTest","com.example.teamcity.ui.SetUpTest","startUpTest","startUpTest",""
"passed","Tue May 28 21:50:05 GMT 2024","Tue May 28 21:50:05 GMT 2024","44","Surefire suite","Surefire test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldNotBeCreatedWithEmptyProject","buildConfigShouldNotBeCreatedWithEmptyProject",""
"passed","Tue May 28 21:50:04 GMT 2024","Tue May 28 21:50:04 GMT 2024","194","Surefire suite","Surefire test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigShouldBeCreatedWithTheSameNameInDifferentProjects","buildConfigShouldBeCreatedWithTheSameNameInDifferentProjects",""
"passed","Tue May 28 21:50:04 GMT 2024","Tue May 28 21:50:04 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Tue May 28 21:50:00 GMT 2024","Tue May 28 21:50:00 GMT 2024","103","Surefire suite","Surefire test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldNotBeCreatedWithEmptyId","projectShouldNotBeCreatedWithEmptyId","Project Should Not Be Created With Empty ID"
"passed","Tue May 28 21:53:05 GMT 2024","Tue May 28 21:53:16 GMT 2024","10622","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","authorizedUserShouldBeAbleCreateProjectAndBuildConfig","authorizedUserShouldBeAbleCreateProjectAndBuildConfig",""
"passed","Tue May 28 21:50:00 GMT 2024","Tue May 28 21:50:00 GMT 2024","115","Surefire suite","Surefire test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldNotBeCreatedWithEmptyName","projectShouldNotBeCreatedWithEmptyName","Project Should Not Be Created With Empty Name"
"passed","Tue May 28 21:50:06 GMT 2024","Tue May 28 21:50:06 GMT 2024","60","Surefire suite","Surefire test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","createBuildConfigWithSpecialSymbolsInName","createBuildConfigWithSpecialSymbolsInName",""
"passed","Tue May 28 21:49:59 GMT 2024","Tue May 28 21:49:59 GMT 2024","162","Surefire suite","Surefire test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldBeCreatedWithLongName","projectShouldBeCreatedWithLongName","Project Should Be Created With Long Name"
"passed","Tue May 28 21:51:00 GMT 2024","Tue May 28 21:51:04 GMT 2024","3970","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","projectShouldNotBeCreatedWithInvalidUrl","projectShouldNotBeCreatedWithInvalidUrl",""
"passed","Tue May 28 21:50:01 GMT 2024","Tue May 28 21:50:01 GMT 2024","106","Surefire suite","Surefire test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectShouldNotBeCreatedWithTheSameName","projectShouldNotBeCreatedWithTheSameName","Project Should Not Be Created With The Same Name"
"passed","Tue May 28 21:50:01 GMT 2024","Tue May 28 21:50:02 GMT 2024","842","Surefire suite","Surefire test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightToCreateBuildConfigToHisProject","projectAdminShouldHaveRightToCreateBuildConfigToHisProject",""
